kw_id,keyword,translation,detected_on,url,test_regime,retest_count,is_curr_blocked,is_group_chat
3090,武漢+海鮮批發市場+病毒,Wuhan + Seafood Wholesale Market + Virus,2020-02-10 10:20:34,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/news/63901,aggregators,19,0,1
3089,香港+林鄭+政府+管治,Hong Kong + Lam Cheng + Government + Governance,2020-02-10 10:01:28,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/hkpolitics/63926,aggregators,17,0,1
3088,香港+林鄭+戴口罩+官員,Hong Kong + Lin Zheng + wearing a mask + official,2020-02-10 9:39:33,http://www.etnet.com.hk/www/tc/lifestyle/officetips/mktcolumn/64198,aggregators,22,0,1
3087,不封+香港+政府+港人+罷工,Not closed + Hong Kong + government + Hong Kong people + strike,2020-02-10 9:19:02,http://www.etnet.com.hk/www/tc/lifestyle/wealth/globalfinance/64190,aggregators,20,0,1
3086,大陸+國民黨+大勝+蔡英文,Mainland + KMT + Great Victory + Tsai Ing-wen,2020-02-10 8:50:44,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/63861,aggregators,15,0,1
3085,國民黨+連任+蔡英文+高票,KMT + re-election + Tsai Ing-wen + high ticket,2020-02-10 8:31:09,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/63861,aggregators,19,0,1
3084,國民黨+選民+民進黨+執政,KMT + voters + DPP + governing,2020-02-10 8:10:58,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/63861,aggregators,19,0,1
3083,國民+台灣+蔡英文+執政,National + Taiwan + Tsai Ing-wen + Ruling,2020-02-10 7:48:52,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/63861,aggregators,19,0,1
3082,香港+政府+落馬+病毒,Hong Kong + Government + Lok Ma + Virus,2020-02-10 7:28:41,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64193,aggregators,19,0,1
3081,香港+港府+落馬+港人,Hong Kong + Hong Kong Government + Lok Ma + Hong Kong People,2020-02-10 7:05:48,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64193,aggregators,16,0,1
3080,封城+部隊,Closing the city + troops,2020-02-10 6:46:57,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64160,aggregators,19,0,1
3079,恐懼混亂和無序+潛伏者+衛星定位,Fear of chaos and disorder + lurkers + satellite positioning,2020-02-10 6:33:51,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64160,aggregators,16,0,1
3078,恐懼混亂和無序+家庭隔離地址+開始發燒,Fear of chaos and disorder + home isolation address + fever begins,2020-02-10 6:13:44,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64160,aggregators,16,0,1
3077,武漢+接管+部隊,Wuhan + Takeover + Troops,2020-02-10 5:53:12,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64160,aggregators,20,0,1
3076,防化團開進武漢,Anti-chemical group entered Wuhan,2020-02-10 5:36:10,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64160,aggregators,16,0,1
3075,澳門+政府+戴口罩,Macau + government + masks,2020-02-10 5:27:01,http://www.etnet.com.hk/www/tc/lifestyle/wealth/agneswu/64209,aggregators,21,0,1
3074,死亡病例+肺炎+死亡人數,Deaths + pneumonia + deaths,2020-02-10 5:10:11,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64222,aggregators,15,0,1
3073,中央+政府+病毒+死亡人數,Central government + virus + deaths,2020-02-10 4:52:17,http://www.etnet.com.hk/www/tc/lifestyle/health/healthexpress/64222,aggregators,18,0,1
3072,台灣+政府+消毒+出口,Taiwan + government + disinfection + export,2020-02-10 4:31:21,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/64152,aggregators,16,0,1
3071,武漢+感染+十幾萬,"Wuhan + Infection + 100,000",2020-02-10 4:10:24,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/64152,aggregators,19,0,1
3070,香港+台灣+政府+戴口罩,Hong Kong + Taiwan + Government + Masks,2020-02-10 3:53:25,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/taiwan/64152,aggregators,21,0,1
3069,肺炎+中央+香港+沙士+政府,Pneumonia + Central + Hong Kong + SARS + Government,2020-02-10 3:30:44,http://www.etnet.com.hk/www/tc/lifestyle/wealth/central/64194,aggregators,18,0,1
3068,武漢+背景+病毒+肺炎,Wuhan + Background + Virus + Pneumonia,2020-02-10 3:06:39,http://www.etnet.com.hk/www/tc/lifestyle/wealth/central/64194,aggregators,22,0,1
3067,冠狀病毒+醫療系統,Coronavirus + medical system,2020-02-10 2:43:25,http://www.etnet.com.hk/www/tc/lifestyle/health/healthreporthk/64180,aggregators,25,1,1
3066,香港+港府+衞生防護+港人,Hong Kong + Hong Kong Government + Health Protection + Hong Kong People,2020-02-10 2:26:02,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/news/64124,aggregators,18,0,1
3065,香港+罷工+港府+港人,Hong Kong + Strike + Hong Kong Government + Hong Kong People,2020-02-10 2:06:44,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/news/64124,aggregators,16,0,1
3064,香港+政府+成立+罷工+陣線,Hong Kong + government + establishment + strike + front,2020-02-10 1:46:03,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/watwingyin/64134,aggregators,17,0,1
3063,香港+林鄭+呼籲+病毒,Hong Kong + Lin Zheng + Appeal + Virus,2020-02-10 1:16:03,https://topick.hket.com/article/2559737/食衞局：過去24小時共468人收檢疫令　暫未有人違規?mtc=20023,aggregators,20,0,1
3062,醫護人員+罷工+武漢肺炎,Medical staff + strike + Wuhan pneumonia,2020-02-10 0:55:32,https://topick.hket.com/article/2559844/【武漢肺炎】港龍工會促停飛內地航班　否則不排除野貓式罷工?mtc=20023,aggregators,21,0,1
3061,反對通知書+空勤+安娜+病毒+罷工,Notice of Opposition + Air Service + Anna + Virus + Strike,2020-02-10 0:36:28,https://topick.hket.com/article/2559844/【武漢肺炎】港龍工會促停飛內地航班　否則不排除野貓式罷工?mtc=20023,aggregators,19,0,1
3060,香港+林鄭月娥+政府+病毒,Hong Kong + Lin Zhengyue + Government + Virus,2020-02-09 23:52:53,https://topick.hket.com/article/2559853/【武漢肺炎】擬用未入伙公屋作檢疫中心　政府：繼續向公眾解釋檢疫中心運作?mtc=20023,aggregators,27,0,1
3059,武漢+港府+港人+要求,Wuhan + Hong Kong Government + Hong Kong People + Requirements,2020-02-09 23:31:08,https://topick.hket.com/article/2559884/【武漢肺炎】民建聯：「鑽石公主號」港人缺藥物　促政府安排返港檢疫?mtc=20023,aggregators,19,0,1
3058,消息稱+武漢+肺炎+病毒,News says + Wuhan + pneumonia + virus,2020-02-09 23:09:44,https://topick.hket.com/article/2559788/【武漢肺炎】消息：7人初步確診疑與律敦治男患者有關　「lentopartyroom」曾接待患者即休業消毒?mtc=20023,aggregators,21,0,1
3057,香港+武漢+病毒+蔓延,Hong Kong + Wuhan + virus + spread,2020-02-09 22:49:22,https://topick.hket.com/article/2559744/【武漢肺炎】律敦治醫院年輕男患者初步確診　最新消息：其祖母同受感染?mtc=20023,aggregators,47,0,1
3056,香港+基本法+罷工+主席,Hong Kong + Basic Law + Strike + Chairman,2020-02-09 22:30:51,https://topick.hket.com/article/2559188/港鐵新工會或發起將罷工　副主席：會先約見公司談判?mtc=20023,aggregators,19,0,1
3055,香港+當局+政府+病毒,Hong Kong + authorities + government + virus,2020-02-09 22:08:49,https://topick.hket.com/article/2559760/【武漢肺炎】郭家麒：強制檢疫者將趨增　質疑港府無足夠人手配套應對?mtc=20023,aggregators,22,0,1
3054,市民+林鄭+行政長官+肺炎,Citizen + Lin Zheng + Chief Executive + Pneumonia,2020-02-09 21:30:06,https://topick.hket.com/article/2559731/【一文看清】全港18區近70大廈家居檢疫名單-涉及航班及車船編號【不斷更新】?mtc=20023,aggregators,22,0,1
3053,香港+林鄭+政府+港人,Hong Kong + Lin Zheng + Government + Hong Kong People,2020-02-09 21:09:17,https://topick.hket.com/article/2559731/【一文看清】全港18區近70大廈家居檢疫名單-涉及航班及車船編號【不斷更新】?mtc=20023,aggregators,23,0,1
3052,武漢+肺炎+習近平+病毒,Wuhan + pneumonia + Xi Jinping + virus,2020-02-09 20:49:00,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64218,aggregators,22,1,1
3051,武漢+肺炎+習近平+國家主席,Wuhan + Pneumonia + Xi Jinping + President,2020-02-09 19:46:31,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64218,aggregators,32,0,1
3050,疫情+肺炎+習近平+國家主席+北京,Epidemic + Pneumonia + Xi Jinping + President + Beijing,2020-02-09 19:25:08,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64218,aggregators,22,0,1
3049,封城+習近平+要求+國務院,Fengcheng + Xi Jinping + Requirements + State Council,2020-02-09 18:59:52,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/focus/64218,aggregators,18,0,1
3048,中國人+證明+英國+發現,Chinese + proof + UK + discovery,2020-02-09 18:36:06,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/francislui/64109,aggregators,18,0,1
3047,下台+大大+瘟疫,Step down + big + plague,2020-02-09 18:13:29,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/francislui/64109,aggregators,21,0,1
3046,下台+大大+疫情,Step down + big + epidemic,2020-02-09 17:56:28,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/francislui/64109,aggregators,17,0,1
3045,武漢+肺炎+病毒+愛國,Wuhan + pneumonia + virus + patriotic,2020-02-09 17:37:41,http://www.etnet.com.hk/www/tc/lifestyle/internationalaffairs/francislui/64109,aggregators,23,0,1
3044,大陸+武漢+肺炎+香港政府,Mainland China + Wuhan + Pneumonia + Hong Kong Government,2020-02-09 17:15:09,http://www.etnet.com.hk/www/tc/lifestyle/health/bella/64178,aggregators,16,0,1
3043,口罩+台灣+政府+中國大陸,Mask + Taiwan + Government + Mainland China,2020-02-09 16:53:39,http://www.etnet.com.hk/www/tc/lifestyle/health/bella/64178,aggregators,21,0,1
3042,大陸+買不到+政府+香港,Mainland China + Unavailable + Government + Hong Kong,2020-02-09 16:35:12,http://www.etnet.com.hk/www/tc/lifestyle/health/bella/64178,aggregators,24,1,1
3041,监察委+确诊+李文亮,Supervisory Committee + confirmed diagnosis + Li Wenliang,2020-02-09 16:15:19,https://new.qq.com/omn/20200209/20200209A0L1E800.html,aggregators,15,0,1
3040,市场迎来了大规模消毒2020年1月3+接触者+受到感染+病毒,The market ushered in mass disinfection in January 2020 3+ contacts + infection + virus,2020-02-09 15:56:52,https://new.qq.com/omn/20200209/20200209A0L1E800.html,aggregators,19,0,1
3039,接触者+受到感染+市场+未+病毒,Contacts + Infected + Market + Not + Virus,2020-02-09 15:28:13,https://new.qq.com/omn/20200209/20200209A0L1E800.html,aggregators,20,0,1
3038,病毒的+接触者+受到感染+市场,Virus + contact + infected + market,2020-02-09 14:59:56,https://new.qq.com/omn/20200209/20200209A0L1E800.html,aggregators,18,0,1
3037,冠状病毒+人传人+李文亮,Coronavirus + human-to-human + Li Wenliang,2020-02-09 14:34:38,https://new.qq.com/omn/20200209/20200209A0L1E800.html,aggregators,22,0,1
3036,到中国+武汉+病毒+肺炎,To China + Wuhan + Virus + Pneumonia,2020-02-09 14:14:20,https://new.qq.com/omn/20200209/20200209A0O72400.html,aggregators,28,0,1
3035,自省+公权力,Introspection + public power,2020-02-09 13:53:04,https://new.qq.com/omn/20200209/20200209A0HSSL00.html,aggregators,19,1,1
3034,大陆+民进党+政治+当局,Mainland + DPP + Politics + Authorities,2020-02-09 13:38:20,https://new.qq.com/omn/20200209/20200209A0HSSL00.html,aggregators,31,0,1
3033,歼灭战+确诊+总书记,Annihilation + Confirmation + General Secretary,2020-02-09 13:13:14,http://www.sohu.com/a/371765525_267106?g=0&spm=smpc.news-home.pol-news.1.1581267090964J4Uzz0v,aggregators,21,0,1
3032,空军+援引+台军+解放军,Air force + citation + taiwan army + liberation army,2020-02-09 12:49:39,http://www.sohu.com/a/371710444_162522?spm=smpc.news-home.fspic.1.1581267090964J4Uzz0v,aggregators,14,0,1
3031,冠狀病毒+阻礙,Coronavirus + obstruction,2020-02-09 12:29:58,https://www1.hkej.com//dailynews/investment/article/2371328/%E4%B8%AD%E5%A4%AE%E7%BA%8C%E6%92%90%E5%B8%82+%E7%82%92%E6%9D%BF%E5%A1%8A%E8%A6%81%E5%BF%AB,aggregators,21,1,1
3030,大跌+中央+股市+救市,Plunge + central + stock market + rescue,2020-02-09 12:16:22,https://www1.hkej.com//dailynews/investment/article/2371328/%E4%B8%AD%E5%A4%AE%E7%BA%8C%E6%92%90%E5%B8%82+%E7%82%92%E6%9D%BF%E5%A1%8A%E8%A6%81%E5%BF%AB,aggregators,20,1,1
3029,主席+中央+领导小组+军队改革,Chairman + Central + Leading Group + Army Reform,2020-02-06 9:57:09,http://politics.people.com.cn/n1/2020/0201/c1001-31566138.html,aggregators,17,0,1
3028,中共+党组织+改革开放+党支部,CPC + Party Organization + Reform and Opening Up + Party Branch,2020-02-06 9:33:45,http://politics.people.com.cn/n1/2020/0201/c1001-31566138.html,aggregators,15,0,1
3027,领会+习主席+党中央+要求+党员,Understanding + Chairman Xi + Party Central Committee + Requirements + Party Member,2020-02-06 9:10:24,http://politics.people.com.cn/n1/2020/0201/c1001-31566113.html,aggregators,18,0,1
3026,坚定不移+习主席+军委主席负责制+党中央,Unswerving + Chairman Xi + Military Commission Chairman Responsibility + Party Central,2020-02-06 7:35:29,http://politics.people.com.cn/n1/2020/0201/c1001-31566113.html,aggregators,17,0,1
3025,新华社+敦煌研究院+主席习+杂志+北京,Xinhua News Agency + Dunhuang Research Institute + Chairman Xi + Magazine + Beijing,2020-02-06 7:07:40,http://politics.people.com.cn/n1/2020/0201/c1024-31566111.html,aggregators,18,0,1
3024,主席+文化+自信+政治,Chairman + Culture + Confidence + Politics,2020-02-06 6:45:00,http://politics.people.com.cn/n1/2020/0201/c1024-31566111.html,aggregators,20,0,1
3023,民主+港人+对香港+北京,Democracy + Hong Kong people + Hong Kong + Beijing,2020-02-06 6:25:08,http://world.people.com.cn/n1/2020/0204/c1002-31571093.html,aggregators,16,0,1
3022,官员+政府+比如说+中方,Official + government + say + Chinese,2020-02-06 6:04:11,http://world.people.com.cn/n1/2020/0204/c1002-31571068.html,aggregators,16,0,1
3021,李克强总理+有关+总体,Premier Li Keqiang + Related + Overall,2020-02-06 5:38:19,http://world.people.com.cn/n1/2020/0204/c1002-31570731.html,aggregators,19,0,1
3020,白俄罗斯+访问+旨在,Belarus + Visit + Aim,2020-02-06 5:17:43,http://world.people.com.cn/n1/2020/0204/c1002-31570718.html,aggregators,19,0,1
3019,人类命运共同体+病毒+输入,Human Destiny Community + Virus + Input,2020-02-06 4:57:29,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,22,0,1
3018,习近平+让+传染,Xi Jinping + Let + Infect,2020-02-06 4:39:00,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,29,0,1
3017,专家+习近平+药物+研究,Expert + Xi Jinping + Drug + Research,2020-02-06 4:20:39,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,24,0,1
3016,习近平+负责+毒疫苗,Xi Jinping + responsible + poison vaccine,2020-02-06 3:18:35,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,0,1,0
3015,习近平+负责+毒疫苗,Xi Jinping + responsible + poison vaccine,2020-02-06 3:17:35,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,22,1,1
3014,体制+疫情+凸显+近平,Institution + Epidemic + Highlight + Near Ping,2020-02-06 2:48:07,http://world.people.com.cn/n1/2020/0204/c1002-31570663.html,aggregators,21,0,1
3013,病毒+一带一路+去年,Virus + One Belt One Road + last year,2020-02-06 2:22:32,http://world.people.com.cn/n1/2020/0204/c1002-31570363.html,aggregators,19,1,1
3012,疫情+武汉+主席+推特,Outbreak + Wuhan + Chairman + Twitter,2020-02-06 2:02:05,http://world.people.com.cn/n1/2020/0204/c1002-31569749.html,aggregators,22,0,1
3011,习近平+公开+政府+事实,Xi Jinping + Open + Government + Facts,2020-02-06 1:40:15,http://world.people.com.cn/n1/2020/0204/c1002-31570025.html,aggregators,27,0,1
3010,表达+法国+政府+友谊,Expression + France + Government + Friendship,2020-02-06 0:45:37,http://world.people.com.cn/n1/2020/0204/c1002-31569342.html,aggregators,22,0,1
3009,地震+习近平+肺炎+亲自,Earthquake + Xi Jinping + Pneumonia + in person,2020-02-06 0:23:50,http://world.people.com.cn/n1/2020/0204/c1002-31569345.html,aggregators,20,1,1
3008,地震+政治局会议+总书记,Earthquake + Politburo Meeting + General Secretary,2020-02-06 0:04:01,http://world.people.com.cn/n1/2020/0204/c1002-31569345.html,aggregators,21,0,1
3007,去+武汉+总书记,Go + Wuhan + General Secretary,2020-02-05 23:46:53,http://world.people.com.cn/n1/2020/0204/c1002-31569345.html,aggregators,20,0,1
3006,物资+撤侨+医疗+中方,Material + Evacuation + Medical + Chinese,2020-02-05 23:29:29,http://world.people.com.cn/n1/2020/0204/c1002-31569345.html,aggregators,20,0,1
3005,提供+政府+所知+中方,Provide + Government + Know + China,2020-02-05 23:04:33,http://world.people.com.cn/n1/2020/0203/c1002-31569256.html,aggregators,19,0,1
3004,1月3日起+30次向美方通报+疫情信息,+30 notifications to the U.S. from January 3 + epidemic information,2020-02-05 22:42:31,http://world.people.com.cn/n1/2020/0203/c1002-31569256.html,aggregators,20,0,1
3003,有关+疾病控制+旅行限制+病毒,Related + Disease Control + Travel Restrictions + Virus,2020-02-05 22:24:10,http://world.people.com.cn/n1/2020/0203/c1002-31569256.html,aggregators,18,0,1
3002,共产党+肺炎+表现+统治,Communist Party + Pneumonia + Performance + Domination,2020-02-05 21:59:32,http://world.people.com.cn/n1/2020/0203/c1002-31569194.html,aggregators,18,0,1
3001,中国共产党+最大的威胁+这个时代,Chinese Communist Party + The Biggest Threat + This Era,2020-02-05 21:38:08,http://world.people.com.cn/n1/2020/0203/c1002-31569194.html,aggregators,19,0,1
3000,共产党+威胁+最大+蓬佩奥,Communist Party + Threat + Max + Pompeo,2020-02-05 21:21:29,http://world.people.com.cn/n1/2020/0203/c1002-31569194.html,aggregators,16,0,1
2999,疑似+国家主席+北京,Suspect + State President + Beijing,2020-02-05 20:58:28,http://world.people.com.cn/n1/2020/0203/c1002-31569027.html,aggregators,23,0,1
2998,政府+做出+测序+病毒,Government + Make + Sequencing + Virus,2020-02-05 20:37:21,http://world.people.com.cn/n1/2020/0203/c1002-31568727.html,aggregators,21,0,1
2997,商业+美国总统+特朗普+关税,Business + US President + Trump + Tariffs,2020-02-05 20:10:39,http://finance.people.com.cn/n1/2020/0204/c1004-31570007.html,aggregators,19,0,1
2996,记者问+领导+指挥+党中央,Reporter asking + leadership + command + party central,2020-02-05 19:44:48,http://finance.people.com.cn/n1/2020/0203/c1004-31568922.html,aggregators,17,0,1
2995,肺炎+大年初一+常委会+习近平+政治局,Pneumonia + New Year's Day + Standing Committee + Xi Jinping + Politburo,2020-02-05 19:19:04,http://finance.people.com.cn/n1/2020/0203/c1004-31568894.html,aggregators,17,0,1
2994,习近平+政局+中央+政策,Xi Jinping + Political situation + Central government + Policy,2020-02-05 18:50:57,http://finance.people.com.cn/n1/2020/0203/c1004-31568692.html,aggregators,18,0,1
2993,大力发展+原则+一带,Vigorously develop + principle + area,2020-02-05 18:27:47,http://www.china.com.cn/opinion/think/2020-02/03/content_75668340.htm,aggregators,18,0,1
2992,中共+普京+俄罗斯+近平,CCP + Putin + Russia + Jinping,2020-02-05 18:08:45,http://news.china.com.cn/2020-02/04/content_75669923.htm,aggregators,19,0,1
2991,香港+国家主席+斗争,Hong Kong + President + Struggle,2020-02-05 17:47:18,http://news.china.com.cn/2020-02/04/content_75669923.htm,aggregators,22,0,1
2990,导弹+试验+俄罗斯+国防部,Missile + Test + Russia + Ministry of Defense,2020-02-05 17:25:13,http://news.china.com.cn/2020-02/04/content_75671138.htm,aggregators,21,0,1
2989,皇帝+新闻联播,Emperor + News Hookup,2020-02-05 17:02:08,http://ent.china.com.cn/2020-02/03/content_75667659.htm,aggregators,18,0,1
2988,受到+在中共+方面+政治,Receive + in the CCP + aspect + politics,2020-02-05 16:45:27,http://www.china.com.cn/opinion/think/2020-02/04/content_75671216.htm,aggregators,15,0,1
2987,牵动+武汉+李克强总理,Involved + Wuhan + Prime Minister Li Keqiang,2020-02-05 16:12:57,http://www.china.com.cn/zhibo/content_75666585.htm,aggregators,16,0,1
2986,专门+作出+国务院+总书记,Special + Make + State Council + General Secretary,2020-02-05 15:39:47,http://www.china.com.cn/zhibo/content_75666585.htm,aggregators,22,0,1
2985,牵头+国务院+亲自+政府+总书记,Lead + State Council + Personal + Government + General Secretary,2020-02-05 15:16:36,http://www.china.com.cn/zhibo/content_75666585.htm,aggregators,20,0,1
2984,来+武汉+总书记,Come + Wuhan + General Secretary,2020-02-05 14:49:40,http://www.china.com.cn/zhibo/content_75666585.htm,aggregators,26,0,1
2983,得不到+有关+不到满足时的+政府+病毒+种,+ Government + Virus,2020-02-05 14:29:30,http://www.china.com.cn/txt/2020-01/31/content_75662344.htm,aggregators,17,0,1
2982,中心+任+冠状病毒+不是中国,Center + Ren + Coronavirus + Not China,2020-02-05 13:57:16,http://news.china.com.cn/2020-02/04/content_75670999.htm,aggregators,20,0,1
2981,建立健全+中央+党政+总书记,Establish a sound + Central + Party and Government + General Secretary,2020-02-05 13:07:17,http://www.china.com.cn/opinion/think/2020-02/03/content_75668341.htm,aggregators,19,0,1
2980,各自为政+总书记,Politics + General Secretary,2020-02-05 12:44:28,http://www.china.com.cn/opinion/think/2020-02/03/content_75668341.htm,aggregators,21,0,1
2979,习近平总书记+不够+党中央+深入,General Secretary Xi Jinping + Insufficient + Party Central Committee + In-depth,2020-02-05 12:31:00,http://www.china.com.cn/opinion/think/2020-02/03/content_75668341.htm,aggregators,15,0,1
2978,伟大旗帜+习近平新时代,Great banner + Xi Jinping new era,2020-02-05 11:40:35,http://www.china.com.cn/opinion/theory/2020-02/04/content_75670745.htm,aggregators,19,0,1
2977,肺炎+武汉+政府+病毒+体制,Pneumonia + Wuhan + Government + Virus + Institution,2020-02-05 11:24:43,http://www.china.com.cn/opinion/theory/2020-02/04/content_75670823.htm,aggregators,26,0,1
2976,物资+主席+结束了+疫情,Supplies + chairman + ended + epidemic,2020-02-05 10:55:25,http://news.china.com.cn/2020-02/04/content_75671588.htm,aggregators,19,0,1
2975,中央政治局常委会+研究,Central Political Bureau Standing Committee + Research,2020-02-05 10:28:38,http://news.china.com.cn/2020-02/04/content_75672383.htm,aggregators,27,0,1
2974,舆论引导+政治局+集中统一领导+常委会,Public opinion guidance + Politburo + centralized and unified leadership + Standing Committee,2020-02-05 10:15:26,http://news.china.com.cn/2020-02/04/content_75672383.htm,aggregators,15,0,1
2973,官僚主义+得力+总书记,Bureaucracy + Effectiveness + General Secretary,2020-02-05 9:51:35,http://news.china.com.cn/2020-02/04/content_75672383.htm,aggregators,20,0,1
2972,习近平+二十九+农村,Xi Jinping + 29 + Rural,2020-02-05 9:32:32,http://opinion.china.com.cn/opinion_8_216808.html,aggregators,16,0,1
2971,习近平+隐瞒+政府+肺炎,Xi Jinping + Concealment + Government + Pneumonia,2020-02-05 8:17:56,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,20,0,1
2970,习近平+人人自危,Xi Jinping + Everyone is at risk,2020-02-05 7:35:49,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,0,1,0
2969,习近平+人人自危,Xi Jinping + Everyone is at risk,2020-02-05 7:34:49,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,25,1,1
2968,习近平+公开信,Xi Jinping + open letter,2020-02-05 7:22:34,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,0,1,0
2967,习近平+公开信,Xi Jinping + open letter,2020-02-05 7:21:33,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,36,0,1
2966,老百姓+放在第一位+总书记,Common people + put first place + general secretary,2020-02-05 7:06:48,http://opinion.china.com.cn/opinion_84_216984.html,aggregators,18,0,1
2965,习近平+收入+政府+农村,Xi Jinping + income + government + rural,2020-02-05 6:32:18,http://www.china.com.cn/opinion/theory/2020-02/03/content_75667231.htm,aggregators,22,0,1
2964,联防联控+党组织+动员群众+有关部门,Joint defense + control + party organization + mobilizing the masses + relevant departments,2020-02-05 6:03:12,http://guoqing.china.com.cn/2019zgxg/2020-02/04/content_75670695.html,aggregators,20,0,1
2963,习近平+雷神山+到,Xi Jinping + Thunder Mountain + to,2020-02-05 5:36:47,http://opinion.china.com.cn/opinion_86_216986.html,aggregators,25,0,1
2962,到+雷神山+总书记,To + Thunder Mountain + General Secretary,2020-02-05 5:21:15,http://opinion.china.com.cn/opinion_86_216986.html,aggregators,19,0,1
2961,应急+纳税服务+期限延长+纳税人,Emergency + tax service + extension of time + taxpayer,2020-02-05 4:32:55,http://finance.china.com.cn/news/20200204/5184480.shtml,aggregators,15,0,1
2960,坚定信心+病死+中央+工作领导小组,Firm confidence + sick death + central + work leadership group,2020-02-05 3:23:07,http://china.cnr.cn/news/20200204/t20200204_524959482.shtml,aggregators,18,0,1
2959,抓落实+抓细+要求+总书记,Grasp the implementation + meticulous + requirements + general secretary,2020-02-05 2:24:28,http://www.cnr.cn/ygzq/20200204/t20200204_524960831.shtml,aggregators,19,0,1
2958,预计+降成本+逆回购操作+分析,Forecast + cost reduction + reverse repo operation + analysis,2020-02-05 1:40:01,http://www.cnr.cn/jingji/gundong/20200204/t20200204_524959653.shtml,aggregators,18,0,1
2957,部署+全面动员+阻击战+亲自指挥,Deployment + Full Mobilization + Blocker + Personal Command,2020-02-05 1:17:02,http://news.cnr.cn/native/gd/20200204/t20200204_524960251.shtml,aggregators,20,0,1
2956,习近平主持+政府+政治+常委会,Xi Jinping chaired + government + politics + standing committee,2020-02-05 0:37:36,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,21,0,1
2955,习近平主持+政府+李克强+常委会,Chaired by Xi Jinping + Government + Li Keqiang + Standing Committee,2020-02-04 23:55:11,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,16,0,1
2954,习近平+武汉+成立+中央,Xi Jinping + Wuhan + Foundation + Central,2020-02-04 22:51:13,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,27,0,1
2953,中央+武汉+成立+习近平+挥,Central + Wuhan + Founding + Xi Jinping + Waving,2020-02-04 22:29:18,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,19,0,1
2952,习近平到武汉,Xi Jinping to Wuhan,2020-02-04 21:49:10,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,20,0,1
2951,习近平+武汉+委托+李克强,Xi Jinping + Wuhan + Commissioning + Li Keqiang,2020-02-04 21:40:20,http://finance.people.com.cn/n1/2020/0203/c1004-31568380.html,aggregators,15,0,1
2950,原材料价格+上涨+通货膨胀,Price of raw materials + rise + inflation,2020-02-04 21:01:49,http://finance.people.com.cn/n1/2020/0203/c1004-31568230.html,aggregators,18,0,1
2949,部分+抵达+要求+防线,Partial + Arrival + Requirements + Line of Defense,2020-02-04 20:42:29,http://finance.people.com.cn/n1/2020/0203/c1004-31568222.html,aggregators,15,0,1
2948,武汉+有关+病毒+研究所,Wuhan + related + virus + institute,2020-02-04 20:10:25,http://finance.people.com.cn/n1/2020/0201/c1004-31566149.html,aggregators,29,0,1
